global_cell_index,cell_id,model_seed,checkpoint_index,checkpoint_step,checkpoint_sha256,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_cutoff,primary_cell,family_search_execution_mode,transfer_execution_mode,source_stage,source_run_id,source_manifest,source_cell_id,fresh_cell_index,worker_id,output_root,status,stopping_reason,family_size,transfer_group_status
551,s4-step7450-f19of20-d1of2,4,3,7450,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,532,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step7450-f19of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
552,s4-step7450-f19of20-d3of4,4,3,7450,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,533,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step7450-f19of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
553,s4-step7450-f39of40-d1of4,4,3,7450,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,534,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step7450-f39of40-d1of4,budget_exhaustion,requested_member_6_budget_exhaustion,5,complete
554,s4-step7450-f39of40-d1of2,4,3,7450,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,535,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step7450-f39of40-d1of2,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
555,s4-step7450-f39of40-d3of4,4,3,7450,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,536,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step7450-f39of40-d3of4,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
556,s4-step7450-f99of100-d1of4,4,3,7450,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,537,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step7450-f99of100-d1of4,budget_exhaustion,requested_member_5_budget_exhaustion,4,complete
557,s4-step7450-f99of100-d1of2,4,3,7450,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,538,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step7450-f99of100-d1of2,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
558,s4-step7450-f99of100-d3of4,4,3,7450,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,539,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step7450-f99of100-d3of4,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
559,s4-step8150-f4of5-d1of4,4,4,8150,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,540,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8150-f4of5-d1of4,budget_exhaustion,requested_member_5_budget_exhaustion,4,complete
560,s4-step8150-f4of5-d1of2,4,4,8150,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,541,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8150-f4of5-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
561,s4-step8150-f4of5-d3of4,4,4,8150,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,542,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8150-f4of5-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
562,s4-step8150-f17of20-d1of4,4,4,8150,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,543,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8150-f17of20-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
563,s4-step8150-f17of20-d1of2,4,4,8150,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,544,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8150-f17of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
564,s4-step8150-f17of20-d3of4,4,4,8150,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,545,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8150-f17of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
565,s4-step8150-f9of10-d1of4,4,4,8150,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,546,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step8150-f9of10-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
566,s4-step8150-f9of10-d1of2,4,4,8150,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,547,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step8150-f9of10-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
567,s4-step8150-f9of10-d3of4,4,4,8150,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,548,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step8150-f9of10-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
568,s4-step8150-f19of20-d1of4,4,4,8150,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,549,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step8150-f19of20-d1of4,budget_exhaustion,requested_member_5_budget_exhaustion,4,complete
569,s4-step8150-f19of20-d1of2,4,4,8150,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,550,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step8150-f19of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
570,s4-step8150-f19of20-d3of4,4,4,8150,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,551,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step8150-f19of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
571,s4-step8150-f39of40-d1of4,4,4,8150,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,552,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8150-f39of40-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
572,s4-step8150-f39of40-d1of2,4,4,8150,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,553,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8150-f39of40-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
573,s4-step8150-f39of40-d3of4,4,4,8150,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,554,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8150-f39of40-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
574,s4-step8150-f99of100-d1of4,4,4,8150,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,555,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8150-f99of100-d1of4,budget_exhaustion,requested_member_5_budget_exhaustion,4,complete
575,s4-step8150-f99of100-d1of2,4,4,8150,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,556,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8150-f99of100-d1of2,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
576,s4-step8150-f99of100-d3of4,4,4,8150,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,557,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8150-f99of100-d3of4,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
577,s4-step8500-f4of5-d1of4,4,5,8500,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,558,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step8500-f4of5-d1of4,budget_exhaustion,requested_member_5_budget_exhaustion,4,complete
578,s4-step8500-f4of5-d1of2,4,5,8500,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,559,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step8500-f4of5-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
579,s4-step8500-f4of5-d3of4,4,5,8500,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,560,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step8500-f4of5-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
580,s4-step8500-f17of20-d1of4,4,5,8500,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,561,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step8500-f17of20-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
581,s4-step8500-f17of20-d1of2,4,5,8500,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,562,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step8500-f17of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
582,s4-step8500-f17of20-d3of4,4,5,8500,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,563,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step8500-f17of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
583,s4-step8500-f9of10-d1of4,4,5,8500,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,564,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8500-f9of10-d1of4,budget_exhaustion,requested_member_6_budget_exhaustion,5,complete
584,s4-step8500-f9of10-d1of2,4,5,8500,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,565,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8500-f9of10-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
585,s4-step8500-f9of10-d3of4,4,5,8500,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,566,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8500-f9of10-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
586,s4-step8500-f19of20-d1of4,4,5,8500,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,567,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8500-f19of20-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
587,s4-step8500-f19of20-d1of2,4,5,8500,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,568,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8500-f19of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
588,s4-step8500-f19of20-d3of4,4,5,8500,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,569,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8500-f19of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
589,s4-step8500-f39of40-d1of4,4,5,8500,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,570,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step8500-f39of40-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
590,s4-step8500-f39of40-d1of2,4,5,8500,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,571,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step8500-f39of40-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
591,s4-step8500-f39of40-d3of4,4,5,8500,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,572,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step8500-f39of40-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
592,s4-step8500-f99of100-d1of4,4,5,8500,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,573,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step8500-f99of100-d1of4,budget_exhaustion,requested_member_5_budget_exhaustion,4,complete
593,s4-step8500-f99of100-d1of2,4,5,8500,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,574,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step8500-f99of100-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
594,s4-step8500-f99of100-d3of4,4,5,8500,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,575,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step8500-f99of100-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
595,s4-step8650-f4of5-d1of4,4,6,8650,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,576,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8650-f4of5-d1of4,budget_exhaustion,requested_member_6_budget_exhaustion,5,complete
596,s4-step8650-f4of5-d1of2,4,6,8650,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,577,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8650-f4of5-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
597,s4-step8650-f4of5-d3of4,4,6,8650,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,578,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8650-f4of5-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
598,s4-step8650-f17of20-d1of4,4,6,8650,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,579,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8650-f17of20-d1of4,budget_exhaustion,requested_member_5_budget_exhaustion,4,complete
599,s4-step8650-f17of20-d1of2,4,6,8650,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,580,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8650-f17of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
600,s4-step8650-f17of20-d3of4,4,6,8650,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,581,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8650-f17of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
601,s4-step8650-f9of10-d1of4,4,6,8650,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,582,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step8650-f9of10-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
602,s4-step8650-f9of10-d1of2,4,6,8650,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,583,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step8650-f9of10-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
603,s4-step8650-f9of10-d3of4,4,6,8650,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,584,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step8650-f9of10-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
604,s4-step8650-f19of20-d1of4,4,6,8650,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,585,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step8650-f19of20-d1of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
605,s4-step8650-f19of20-d1of2,4,6,8650,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,586,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step8650-f19of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
606,s4-step8650-f19of20-d3of4,4,6,8650,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,587,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step8650-f19of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
607,s4-step8650-f39of40-d1of4,4,6,8650,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,588,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step8650-f39of40-d1of4,budget_exhaustion,requested_member_5_budget_exhaustion,4,complete
608,s4-step8650-f39of40-d1of2,4,6,8650,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,589,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step8650-f39of40-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
609,s4-step8650-f39of40-d3of4,4,6,8650,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,590,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step8650-f39of40-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
610,s4-step8650-f99of100-d1of4,4,6,8650,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,591,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step8650-f99of100-d1of4,budget_exhaustion,requested_member_6_budget_exhaustion,5,complete
611,s4-step8650-f99of100-d1of2,4,6,8650,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,592,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step8650-f99of100-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
612,s4-step8650-f99of100-d3of4,4,6,8650,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,593,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step8650-f99of100-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
613,s4-step9050-f4of5-d1of4,4,7,9050,,4,5,0.800,1,4,0.25,False,fresh_execution,fresh_execution,,,,,594,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step9050-f4of5-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
614,s4-step9050-f4of5-d1of2,4,7,9050,,4,5,0.800,1,2,0.50,False,fresh_execution,fresh_execution,,,,,595,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step9050-f4of5-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
615,s4-step9050-f4of5-d3of4,4,7,9050,,4,5,0.800,3,4,0.75,False,fresh_execution,fresh_execution,,,,,596,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step9050-f4of5-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
616,s4-step9050-f17of20-d1of4,4,7,9050,,17,20,0.850,1,4,0.25,False,fresh_execution,fresh_execution,,,,,597,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step9050-f17of20-d1of4,budget_exhaustion,requested_member_4_budget_exhaustion,3,complete
617,s4-step9050-f17of20-d1of2,4,7,9050,,17,20,0.850,1,2,0.50,False,fresh_execution,fresh_execution,,,,,598,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step9050-f17of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
618,s4-step9050-f17of20-d3of4,4,7,9050,,17,20,0.850,3,4,0.75,False,fresh_execution,fresh_execution,,,,,599,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step9050-f17of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
619,s4-step9050-f9of10-d1of4,4,7,9050,,9,10,0.900,1,4,0.25,False,fresh_execution,fresh_execution,,,,,600,worker_00,results/raw/{stage18_run_id}/workers/worker_00/cells/s4-step9050-f9of10-d1of4,budget_exhaustion,requested_member_6_budget_exhaustion,5,complete
620,s4-step9050-f9of10-d1of2,4,7,9050,,9,10,0.900,1,2,0.50,False,fresh_execution,fresh_execution,,,,,601,worker_01,results/raw/{stage18_run_id}/workers/worker_01/cells/s4-step9050-f9of10-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
621,s4-step9050-f9of10-d3of4,4,7,9050,,9,10,0.900,3,4,0.75,False,fresh_execution,fresh_execution,,,,,602,worker_02,results/raw/{stage18_run_id}/workers/worker_02/cells/s4-step9050-f9of10-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
622,s4-step9050-f19of20-d1of4,4,7,9050,,19,20,0.950,1,4,0.25,False,fresh_execution,fresh_execution,,,,,603,worker_03,results/raw/{stage18_run_id}/workers/worker_03/cells/s4-step9050-f19of20-d1of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
623,s4-step9050-f19of20-d1of2,4,7,9050,,19,20,0.950,1,2,0.50,False,fresh_execution,fresh_execution,,,,,604,worker_04,results/raw/{stage18_run_id}/workers/worker_04/cells/s4-step9050-f19of20-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
624,s4-step9050-f19of20-d3of4,4,7,9050,,19,20,0.950,3,4,0.75,False,fresh_execution,fresh_execution,,,,,605,worker_05,results/raw/{stage18_run_id}/workers/worker_05/cells/s4-step9050-f19of20-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
625,s4-step9050-f39of40-d1of4,4,7,9050,,39,40,0.975,1,4,0.25,False,fresh_execution,fresh_execution,,,,,606,worker_06,results/raw/{stage18_run_id}/workers/worker_06/cells/s4-step9050-f39of40-d1of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
626,s4-step9050-f39of40-d1of2,4,7,9050,,39,40,0.975,1,2,0.50,False,fresh_execution,fresh_execution,,,,,607,worker_07,results/raw/{stage18_run_id}/workers/worker_07/cells/s4-step9050-f39of40-d1of2,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
627,s4-step9050-f39of40-d3of4,4,7,9050,,39,40,0.975,3,4,0.75,False,fresh_execution,fresh_execution,,,,,608,worker_08,results/raw/{stage18_run_id}/workers/worker_08/cells/s4-step9050-f39of40-d3of4,budget_exhaustion,requested_member_7_budget_exhaustion,6,complete
628,s4-step9050-f99of100-d1of4,4,7,9050,,99,100,0.990,1,4,0.25,False,fresh_execution,fresh_execution,,,,,609,worker_09,results/raw/{stage18_run_id}/workers/worker_09/cells/s4-step9050-f99of100-d1of4,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
629,s4-step9050-f99of100-d1of2,4,7,9050,,99,100,0.990,1,2,0.50,True,fresh_execution,fresh_execution,,,,,610,worker_10,results/raw/{stage18_run_id}/workers/worker_10/cells/s4-step9050-f99of100-d1of2,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
630,s4-step9050-f99of100-d3of4,4,7,9050,,99,100,0.990,3,4,0.75,False,fresh_execution,fresh_execution,,,,,611,worker_11,results/raw/{stage18_run_id}/workers/worker_11/cells/s4-step9050-f99of100-d3of4,budget_exhaustion,requested_member_8_budget_exhaustion,7,complete
