cell_index,cell_id,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_jaccard_cutoff,model_seed,checkpoint_step,primary_cell,search_execution_mode,source_stage,source_run_id,family_size,family_target,right_censored,right_censoring_status,status,stopping_reason,exact_evaluations_used,ranking_passes,restarts_attempted,accepted_circuit_count,failed_requested_member_count,budget_remaining,transfer_group_count,transfer_group_status,pair_count,minimum_pairwise_jaccard_overlap,maximum_pairwise_jaccard_overlap,mean_pairwise_overlap,median_pairwise_overlap,minimum_structural_distance,maximum_structural_distance,mean_structural_distance,cutoff_compliance,stage18_run_id,checkpoint_index,global_cell_index
567,s4-step8150-f9of10-d3of4,9,10,0.900,3,4,0.75,4,8150,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3111,7,6,1,0,1,complete,15,0.11458333333333333,0.34177215189873417,0.20585606716242086,0.2111111111111111,0.6582278481012658,0.8854166666666666,0.7941439328375791,True,stage18-scaling-24a9adb84176,4,567
568,s4-step8150-f19of20-d1of4,19,20,0.950,1,4,0.25,4,8150,False,fresh_execution,,,4,10,False,not_right_censored,budget_exhaustion,requested_member_5_budget_exhaustion,39469,2454,6,4,1,10531,1,complete,6,0.08108108108108109,0.23157894736842105,0.13975678164069702,0.13942307692307693,0.7684210526315789,0.9189189189189189,0.860243218359303,True,stage18-scaling-24a9adb84176,4,568
569,s4-step8150-f19of20-d1of2,19,20,0.950,1,2,0.50,4,8150,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3108,7,6,1,0,1,complete,15,0.08108108108108109,0.36046511627906974,0.18446070483024002,0.1553398058252427,0.6395348837209303,0.9189189189189189,0.81553929516976,True,stage18-scaling-24a9adb84176,4,569
570,s4-step8150-f19of20-d3of4,19,20,0.950,3,4,0.75,4,8150,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3108,7,6,1,0,1,complete,15,0.08108108108108109,0.36046511627906974,0.18446070483024002,0.1553398058252427,0.6395348837209303,0.9189189189189189,0.81553929516976,True,stage18-scaling-24a9adb84176,4,570
571,s4-step8150-f39of40-d1of4,39,40,0.975,1,4,0.25,4,8150,False,fresh_execution,,,3,10,False,not_right_censored,budget_exhaustion,requested_member_4_budget_exhaustion,31828,1977,5,3,1,18172,1,complete,3,0.08064516129032258,0.10526315789473684,0.09227247003138345,0.09090909090909091,0.8947368421052632,0.9193548387096774,0.9077275299686165,True,stage18-scaling-24a9adb84176,4,571
572,s4-step8150-f39of40-d1of2,39,40,0.975,1,2,0.50,4,8150,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3107,7,6,1,0,1,complete,15,0.08064516129032258,0.32653061224489793,0.17915898525704527,0.1694915254237288,0.6734693877551021,0.9193548387096774,0.8208410147429547,True,stage18-scaling-24a9adb84176,4,572
573,s4-step8150-f39of40-d3of4,39,40,0.975,3,4,0.75,4,8150,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3107,7,6,1,0,1,complete,15,0.08064516129032258,0.32653061224489793,0.17915898525704527,0.1694915254237288,0.6734693877551021,0.9193548387096774,0.8208410147429547,True,stage18-scaling-24a9adb84176,4,573
574,s4-step8150-f99of100-d1of4,99,100,0.990,1,4,0.25,4,8150,False,fresh_execution,,,4,10,False,not_right_censored,budget_exhaustion,requested_member_5_budget_exhaustion,38569,2392,6,4,1,11431,1,complete,6,0.04861111111111111,0.23728813559322035,0.12145741209349514,0.11158098396904367,0.7627118644067796,0.9513888888888888,0.8785425879065049,True,stage18-scaling-24a9adb84176,4,574
575,s4-step8150-f99of100-d1of2,99,100,0.990,1,2,0.50,4,8150,True,fresh_execution,,,7,10,False,not_right_censored,budget_exhaustion,requested_member_8_budget_exhaustion,50000,3099,8,7,1,0,1,complete,21,0.04861111111111111,0.41509433962264153,0.181365779876965,0.16666666666666666,0.5849056603773585,0.9513888888888888,0.818634220123035,True,stage18-scaling-24a9adb84176,4,575
576,s4-step8150-f99of100-d3of4,99,100,0.990,3,4,0.75,4,8150,False,fresh_execution,,,7,10,False,not_right_censored,budget_exhaustion,requested_member_8_budget_exhaustion,50000,3099,8,7,1,0,1,complete,21,0.04861111111111111,0.41509433962264153,0.181365779876965,0.16666666666666666,0.5849056603773585,0.9513888888888888,0.818634220123035,True,stage18-scaling-24a9adb84176,4,576
577,s4-step8500-f4of5-d1of4,4,5,0.800,1,4,0.25,4,8500,False,fresh_execution,,,4,10,False,not_right_censored,budget_exhaustion,requested_member_5_budget_exhaustion,40639,2533,6,4,1,9361,1,complete,6,0.11267605633802817,0.21212121212121213,0.17043879438245635,0.17857142857142858,0.7878787878787878,0.8873239436619719,0.8295612056175437,True,stage18-scaling-24a9adb84176,5,577
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3117,7,6,1,0,1,complete,15,0.09859154929577464,0.31666666666666665,0.19430259821030815,0.2,0.6833333333333333,0.9014084507042254,0.8056974017896918,True,stage18-scaling-24a9adb84176,5,578
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3117,7,6,1,0,1,complete,15,0.09859154929577464,0.31666666666666665,0.19430259821030815,0.2,0.6833333333333333,0.9014084507042254,0.8056974017896918,True,stage18-scaling-24a9adb84176,5,579
580,s4-step8500-f17of20-d1of4,17,20,0.850,1,4,0.25,4,8500,False,fresh_execution,,,3,10,False,not_right_censored,budget_exhaustion,requested_member_4_budget_exhaustion,32803,2044,5,3,1,17197,1,complete,3,0.13333333333333333,0.1891891891891892,0.15451605451605452,0.14102564102564102,0.8108108108108107,0.8666666666666667,0.8454839454839455,True,stage18-scaling-24a9adb84176,5,580
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3115,7,6,1,0,1,complete,15,0.13333333333333333,0.4,0.19690199588172658,0.17105263157894737,0.6,0.8666666666666667,0.8030980041182735,True,stage18-scaling-24a9adb84176,5,581
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3115,7,6,1,0,1,complete,15,0.13333333333333333,0.4,0.19690199588172658,0.17105263157894737,0.6,0.8666666666666667,0.8030980041182735,True,stage18-scaling-24a9adb84176,5,582
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,4,8500,False,fresh_execution,,,5,10,False,not_right_censored,budget_exhaustion,requested_member_6_budget_exhaustion,47725,2972,7,5,1,2275,1,complete,10,0.09195402298850575,0.25,0.1829355981018502,0.18010503552672227,0.75,0.9080459770114943,0.8170644018981498,True,stage18-scaling-24a9adb84176,5,583
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3114,7,6,1,0,1,complete,15,0.09195402298850575,0.3188405797101449,0.194233168712691,0.18072289156626506,0.6811594202898551,0.9080459770114943,0.805766831287309,True,stage18-scaling-24a9adb84176,5,584
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3114,7,6,1,0,1,complete,15,0.09195402298850575,0.3188405797101449,0.194233168712691,0.18072289156626506,0.6811594202898551,0.9080459770114943,0.805766831287309,True,stage18-scaling-24a9adb84176,5,585
586,s4-step8500-f19of20-d1of4,19,20,0.950,1,4,0.25,4,8500,False,fresh_execution,,,3,10,False,not_right_censored,budget_exhaustion,requested_member_4_budget_exhaustion,32443,2018,5,3,1,17557,1,complete,3,0.08163265306122448,0.2,0.1222463453466493,0.0851063829787234,0.8,0.9183673469387755,0.8777536546533508,True,stage18-scaling-24a9adb84176,5,586
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3111,7,6,1,0,1,complete,15,0.08163265306122448,0.2716049382716049,0.17157087509291555,0.16483516483516483,0.7283950617283951,0.9183673469387755,0.8284291249070844,True,stage18-scaling-24a9adb84176,5,587
588,s4-step8500-f19of20-d3of4,19,20,0.950,3,4,0.75,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3111,7,6,1,0,1,complete,15,0.08163265306122448,0.2716049382716049,0.17157087509291555,0.16483516483516483,0.7283950617283951,0.9183673469387755,0.8284291249070844,True,stage18-scaling-24a9adb84176,5,588
589,s4-step8500-f39of40-d1of4,39,40,0.975,1,4,0.25,4,8500,False,fresh_execution,,,3,10,False,not_right_censored,budget_exhaustion,requested_member_4_budget_exhaustion,32098,1996,5,3,1,17902,1,complete,3,0.09090909090909091,0.14563106796116504,0.11311463239600432,0.102803738317757,0.854368932038835,0.9090909090909091,0.8868853676039957,True,stage18-scaling-24a9adb84176,5,589
590,s4-step8500-f39of40-d1of2,39,40,0.975,1,2,0.50,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3108,7,6,1,0,1,complete,15,0.09090909090909091,0.26595744680851063,0.1643444257971044,0.14953271028037382,0.7340425531914894,0.9090909090909091,0.8356555742028956,True,stage18-scaling-24a9adb84176,5,590
591,s4-step8500-f39of40-d3of4,39,40,0.975,3,4,0.75,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3108,7,6,1,0,1,complete,15,0.09090909090909091,0.26595744680851063,0.1643444257971044,0.14953271028037382,0.7340425531914894,0.9090909090909091,0.8356555742028956,True,stage18-scaling-24a9adb84176,5,591
592,s4-step8500-f99of100-d1of4,99,100,0.990,1,4,0.25,4,8500,False,fresh_execution,,,4,10,False,not_right_censored,budget_exhaustion,requested_member_5_budget_exhaustion,38989,2421,6,4,1,11011,1,complete,6,0.0859375,0.23148148148148148,0.11711604873430853,0.09663865546218488,0.7685185185185185,0.9140625,0.8828839512656914,True,stage18-scaling-24a9adb84176,5,592
593,s4-step8500-f99of100-d1of2,99,100,0.990,1,2,0.50,4,8500,True,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3107,7,6,1,0,1,complete,15,0.0859375,0.31,0.15674602998395085,0.12396694214876033,0.69,0.9140625,0.8432539700160492,True,stage18-scaling-24a9adb84176,5,593
594,s4-step8500-f99of100-d3of4,99,100,0.990,3,4,0.75,4,8500,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3107,7,6,1,0,1,complete,15,0.0859375,0.31,0.15674602998395085,0.12396694214876033,0.69,0.9140625,0.8432539700160492,True,stage18-scaling-24a9adb84176,5,594
595,s4-step8650-f4of5-d1of4,4,5,0.800,1,4,0.25,4,8650,False,fresh_execution,,,5,10,False,not_right_censored,budget_exhaustion,requested_member_6_budget_exhaustion,48325,3012,7,5,1,1675,1,complete,10,0.1111111111111111,0.234375,0.18991287417761585,0.1984848484848485,0.765625,0.8888888888888888,0.8100871258223842,True,stage18-scaling-24a9adb84176,6,595
596,s4-step8650-f4of5-d1of2,4,5,0.800,1,2,0.50,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3116,7,6,1,0,1,complete,15,0.1111111111111111,0.26153846153846155,0.19864634000014483,0.19696969696969696,0.7384615384615385,0.8888888888888888,0.8013536599998552,True,stage18-scaling-24a9adb84176,6,596
597,s4-step8650-f4of5-d3of4,4,5,0.800,3,4,0.75,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3116,7,6,1,0,1,complete,15,0.1111111111111111,0.26153846153846155,0.19864634000014483,0.19696969696969696,0.7384615384615385,0.8888888888888888,0.8013536599998552,True,stage18-scaling-24a9adb84176,6,597
598,s4-step8650-f17of20-d1of4,17,20,0.850,1,4,0.25,4,8650,False,fresh_execution,,,4,10,False,not_right_censored,budget_exhaustion,requested_member_5_budget_exhaustion,40459,2521,6,4,1,9541,1,complete,6,0.13513513513513514,0.21428571428571427,0.18244406343721412,0.1999619482496195,0.7857142857142857,0.8648648648648649,0.8175559365627859,True,stage18-scaling-24a9adb84176,6,598
599,s4-step8650-f17of20-d1of2,17,20,0.850,1,2,0.50,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3115,7,6,1,0,1,complete,15,0.13513513513513514,0.29850746268656714,0.20681027060822388,0.20833333333333334,0.7014925373134329,0.8648648648648649,0.7931897293917761,True,stage18-scaling-24a9adb84176,6,599
600,s4-step8650-f17of20-d3of4,17,20,0.850,3,4,0.75,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3115,7,6,1,0,1,complete,15,0.13513513513513514,0.29850746268656714,0.20681027060822388,0.20833333333333334,0.7014925373134329,0.8648648648648649,0.7931897293917761,True,stage18-scaling-24a9adb84176,6,600
601,s4-step8650-f9of10-d1of4,9,10,0.900,1,4,0.25,4,8650,False,fresh_execution,,,3,10,False,not_right_censored,budget_exhaustion,requested_member_4_budget_exhaustion,32668,2035,5,3,1,17332,1,complete,3,0.1625,0.18518518518518517,0.1714506172839506,0.16666666666666666,0.8148148148148149,0.8375,0.8285493827160494,True,stage18-scaling-24a9adb84176,6,601
602,s4-step8650-f9of10-d1of2,9,10,0.900,1,2,0.50,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3114,7,6,1,0,1,complete,15,0.15,0.2692307692307692,0.20334942243747484,0.20253164556962025,0.7307692307692308,0.85,0.7966505775625251,True,stage18-scaling-24a9adb84176,6,602
603,s4-step8650-f9of10-d3of4,9,10,0.900,3,4,0.75,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3114,7,6,1,0,1,complete,15,0.15,0.2692307692307692,0.20334942243747484,0.20253164556962025,0.7307692307692308,0.85,0.7966505775625251,True,stage18-scaling-24a9adb84176,6,603
604,s4-step8650-f19of20-d1of4,19,20,0.950,1,4,0.25,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3109,7,6,1,0,1,complete,15,0.125,0.25,0.1908287905158536,0.17777777777777778,0.75,0.875,0.8091712094841464,True,stage18-scaling-24a9adb84176,6,604
605,s4-step8650-f19of20-d1of2,19,20,0.950,1,2,0.50,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3109,7,6,1,0,1,complete,15,0.125,0.25,0.1908287905158536,0.17777777777777778,0.75,0.875,0.8091712094841464,True,stage18-scaling-24a9adb84176,6,605
606,s4-step8650-f19of20-d3of4,19,20,0.950,3,4,0.75,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3109,7,6,1,0,1,complete,15,0.125,0.25,0.1908287905158536,0.17777777777777778,0.75,0.875,0.8091712094841464,True,stage18-scaling-24a9adb84176,6,606
607,s4-step8650-f39of40-d1of4,39,40,0.975,1,4,0.25,4,8650,False,fresh_execution,,,4,10,False,not_right_censored,budget_exhaustion,requested_member_5_budget_exhaustion,39394,2449,6,4,1,10606,1,complete,6,0.12844036697247707,0.2222222222222222,0.16814767206969042,0.1626831501831502,0.7777777777777778,0.8715596330275229,0.8318523279303096,True,stage18-scaling-24a9adb84176,6,607
608,s4-step8650-f39of40-d1of2,39,40,0.975,1,2,0.50,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3109,7,6,1,0,1,complete,15,0.12844036697247707,0.2604166666666667,0.18366801439503538,0.18269230769230768,0.7395833333333333,0.8715596330275229,0.8163319856049646,True,stage18-scaling-24a9adb84176,6,608
609,s4-step8650-f39of40-d3of4,39,40,0.975,3,4,0.75,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3109,7,6,1,0,1,complete,15,0.12844036697247707,0.2604166666666667,0.18366801439503538,0.18269230769230768,0.7395833333333333,0.8715596330275229,0.8163319856049646,True,stage18-scaling-24a9adb84176,6,609
610,s4-step8650-f99of100-d1of4,99,100,0.990,1,4,0.25,4,8650,False,fresh_execution,,,5,10,False,not_right_censored,budget_exhaustion,requested_member_6_budget_exhaustion,46076,2859,7,5,1,3924,1,complete,10,0.096,0.21551724137931033,0.15229211752431374,0.1534996534996535,0.7844827586206897,0.904,0.8477078824756863,True,stage18-scaling-24a9adb84176,6,610
611,s4-step8650-f99of100-d1of2,99,100,0.990,1,2,0.50,4,8650,True,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3105,7,6,1,0,1,complete,15,0.096,0.25961538461538464,0.15166660035122598,0.14285714285714285,0.7403846153846154,0.904,0.8483333996487741,True,stage18-scaling-24a9adb84176,6,611
612,s4-step8650-f99of100-d3of4,99,100,0.990,3,4,0.75,4,8650,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3105,7,6,1,0,1,complete,15,0.096,0.25961538461538464,0.15166660035122598,0.14285714285714285,0.7403846153846154,0.904,0.8483333996487741,True,stage18-scaling-24a9adb84176,6,612
613,s4-step9050-f4of5-d1of4,4,5,0.800,1,4,0.25,4,9050,False,fresh_execution,,,3,10,False,not_right_censored,budget_exhaustion,requested_member_4_budget_exhaustion,32638,2033,5,3,1,17362,1,complete,3,0.18181818181818182,0.225,0.20311660912926735,0.20253164556962025,0.775,0.8181818181818181,0.7968833908707327,True,stage18-scaling-24a9adb84176,7,613
614,s4-step9050-f4of5-d1of2,4,5,0.800,1,2,0.50,4,9050,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3114,7,6,1,0,1,complete,15,0.16455696202531644,0.3333333333333333,0.22598342597829293,0.21518987341772153,0.6666666666666667,0.8354430379746836,0.7740165740217071,True,stage18-scaling-24a9adb84176,7,614
615,s4-step9050-f4of5-d3of4,4,5,0.800,3,4,0.75,4,9050,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3114,7,6,1,0,1,complete,15,0.16455696202531644,0.3333333333333333,0.22598342597829293,0.21518987341772153,0.6666666666666667,0.8354430379746836,0.7740165740217071,True,stage18-scaling-24a9adb84176,7,615
616,s4-step9050-f17of20-d1of4,17,20,0.850,1,4,0.25,4,9050,False,fresh_execution,,,3,10,False,not_right_censored,budget_exhaustion,requested_member_4_budget_exhaustion,32548,2026,5,3,1,17452,1,complete,3,0.14942528735632185,0.2375,0.19481871718461757,0.19753086419753085,0.7625,0.8505747126436781,0.8051812828153824,True,stage18-scaling-24a9adb84176,7,616
617,s4-step9050-f17of20-d1of2,17,20,0.850,1,2,0.50,4,9050,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3113,7,6,1,0,1,complete,15,0.13636363636363635,0.2625,0.18017242743553596,0.16853932584269662,0.7375,0.8636363636363636,0.819827572564464,True,stage18-scaling-24a9adb84176,7,617
618,s4-step9050-f17of20-d3of4,17,20,0.850,3,4,0.75,4,9050,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3113,7,6,1,0,1,complete,15,0.13636363636363635,0.2625,0.18017242743553596,0.16853932584269662,0.7375,0.8636363636363636,0.819827572564464,True,stage18-scaling-24a9adb84176,7,618
619,s4-step9050-f9of10-d1of4,9,10,0.900,1,4,0.25,4,9050,False,fresh_execution,,,5,10,False,not_right_censored,budget_exhaustion,requested_member_6_budget_exhaustion,47230,2938,7,5,1,2770,1,complete,10,0.13402061855670103,0.22727272727272727,0.1874646297225858,0.18683574879227052,0.7727272727272727,0.865979381443299,0.8125353702774142,True,stage18-scaling-24a9adb84176,7,619
620,s4-step9050-f9of10-d1of2,9,10,0.900,1,2,0.50,4,9050,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3111,7,6,1,0,1,complete,15,0.13402061855670103,0.30864197530864196,0.1958604670031808,0.18888888888888888,0.691358024691358,0.865979381443299,0.8041395329968192,True,stage18-scaling-24a9adb84176,7,620
621,s4-step9050-f9of10-d3of4,9,10,0.900,3,4,0.75,4,9050,False,fresh_execution,,,6,10,False,not_right_censored,budget_exhaustion,requested_member_7_budget_exhaustion,50000,3111,7,6,1,0,1,complete,15,0.13402061855670103,0.30864197530864196,0.1958604670031808,0.18888888888888888,0.691358024691358,0.865979381443299,0.8041395329968192,True,stage18-scaling-24a9adb84176,7,621
