fraction,exact_training_example_count,subset_identifier,subset_sha256,run_id,training_git_commit,device,training_step,learning_rate,weight_norm,gradient_norm,train_loss,test_loss,train_accuracy,test_accuracy,checkpoint_path,checkpoint_sha256,model_state_sha256,optimizer_state_sha256
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8300,0.001,52.21123504638672,2.7946260161115788e-05,7.354505669354694e-06,41.47624969482422,1.0,0.010068240575492382,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008300.pt,99614ebee2c96750ced58ebdc673fb52aa6c22e1393ad14d055224cb6f2a28ef,ba8d9e693e3cf48c3a999fa29997eb3843963a24b3b8bab7cb67e251f50d01f6,e40684b13b8d96fc18e871f5a91b910665edb206314c0dec8b2b7c11393db0d6
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8350,0.001,51.886775970458984,1.7137268514488824e-05,4.4641697058978025e-06,42.9877815246582,1.0,0.010180109180510044,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008350.pt,095d4faa37b70baf52e1a1ef2d8426e46a7ed2e61f07161fa5df1772ac315206,016699586172ca22117dbb3bf03f7ef697b312228feaa41459ff3a8d0799ffd3,319c90149bc34faa8c231dc26d2532d5607f5b7273a02d4bb34537e927f1a75d
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8400,0.001,51.478759765625,1.08778021967737e-05,2.744798393905512e-06,44.45000457763672,1.0,0.010068240575492382,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008400.pt,20196553b71d171e9d2cbbe954017f8a05d4a208b1085d5b439bd2ac305ab8c8,050f0913260d931906a2ed4bc6e29c9f3519ab12c1a7b59b00ed9688c8bfe92b,a72b73bb1b1773dc03acc164e338084b9b9a6051d87e4b98e6197e598e3c8a24
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8450,0.001,51.000587463378906,6.8548720264516305e-06,1.730494545881811e-06,45.8253059387207,1.0,0.01029197871685028,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008450.pt,de9a626932c028a81f6ed5f1263ac6a9fefc6fc78c0db125461f4eec5306cae5,f62ad0b69e6ce9164d34a9ef353515ff8693c8ec0fd3c70bb26d571655087f78,6144cf0a82f0bf4bbfa05e6796b407dce5efcacacf1814023fbbaf5d35eee4e1
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8500,0.001,50.46162414550781,4.429444743436761e-06,1.1259478469582973e-06,47.07625961303711,1.0,0.010515717789530754,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008500.pt,5ad5a0d5c9d9b1370108e1aac73278d18d71438f93087fa2390fb4848927c331,0c9113b8d0d7ddf48d1aed64cde709f4d58a7fffdda9ec8d49590b1e672c8d06,3b29c82d6f4307a5ae7ba5994cb26b1cf83825f568a5a4e080e0ed4d2c756716
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8550,0.001,49.873043060302734,3.0374901598406723e-06,7.553344403277151e-07,48.21863555908203,1.0,0.010403848253190517,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008550.pt,8a1d294c39a14b75ee2c4500b26284bc3849c37f301a81d573470e96a4a7debc,b4b753728c406ef98229a62ab7807cdbce0cbe80a99a2bac58378338fce28687,b07c5e886f1820ab8a77563a702e348561e8f089745f1af0d1cd3eed72092c8b
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8600,0.001,49.236385345458984,2.232758788522915e-06,5.306494017531804e-07,49.203956604003906,1.0,0.010515717789530754,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008600.pt,c86207a2e2ed8a375decee5b011a11ae9ea59788d6a45010a79310f953277425,64b764d2038a81e712cbe6c2042f7429f9610c9cbee561c0d8cc0c0b0243a8f1,c3d4ea0429bd14d38fb352b79d3552f4061fbb8307f0162a1499e5e2197adfe3
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8650,0.001,48.571189880371094,1.8298135273653315e-06,3.800496699568612e-07,50.11687469482422,1.0,0.01029197871685028,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008650.pt,78e4cf578fd6ddfa7dc79d28c7ee76387b157d92e8bf5a6036f40edcaad44df3,d8850e9339bec3ff128db66179dbc22e230e954f91ec659aedfb01d115b59bc2,2538d9a1b15ce53e26c658f65bc025452573ed8f489da0200fb1ae799eb0a1e5
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8700,0.001,47.902462005615234,1.714857262413716e-06,2.867188584332325e-07,51.077911376953125,1.0,0.010403848253190517,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008700.pt,a85325c67fe8ca4e0aa47b44718f36ed479cebb630cca79b14d4a27fa9473b70,6d4fcc7fbaafdd5f994fe7cbe52ebccc997956d2ef718c9ca70499cc74f2dbed,9e7905c4eef1b3b65f92d24a70001bd7b11d8aca0f611822bfdce52270d35a03
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8750,0.001,47.249698638916016,1.9684753169713076e-06,2.2066795679620554e-07,52.19493865966797,1.0,0.010515717789530754,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008750.pt,4c504002f9ee7bfc30fb8a2d57d79891ac72ccd3e68c8486b80767443dc4f8bc,50bff0cca3ece419ee205262fa13cbed213d2ff25ed4306a20940c89c6d64085,7d0862ef798c5c1d425c8bd0a4f1b3d8aa8c741ce58bccf2a33b71afa30f7ec2
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8800,0.001,46.69264602661133,3.647348648883053e-06,1.898379764497804e-07,53.90915298461914,1.0,0.01029197871685028,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008800.pt,1e77a379b6ab738f3b3202016f1b82b732f1839e0d5fb03845e2232b907e9974,d1054320a209785f71b864952f0f1ad385177d598375fdb8e359ccd48352a7b2,0cafab76ada9c405c69112839e477d447fc47eac297e152f4e74b1e80f0cb823
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8850,0.001,46.16606140136719,1.8907760381698608,0.012950106523931026,50.047515869140625,0.9976488947868347,0.011634411290287971,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008850.pt,d716193f728f90a203904a17499dafd5785931f04f401edc2f653185e1e7fab5,6d336cad2890cba2b9ee90a88f9f4613aaa705b7c195776df4c91d8c77cd020e,b57ae061da88f12a8b03f60e54f275668ae66ac2e579b830afd2535ab5e81753
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8900,0.001,44.198970794677734,0.019879592582583427,0.0006990762776695192,36.8788948059082,1.0,0.011410672217607498,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008900.pt,f09c003e0b1adbe0ed2605533a47c724e16cc83341fd219f0175b397801a6d14,40d06e28d5c0539786df1e03380ba7f1bfa7f6ef035bacf0ed8a2ee7d240c326,362d013be0854e96e4abb4876d8ad65009e0204cc94f69f83972571f7f9e6eef
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,8950,0.001,42.437564849853516,0.017623089253902435,0.002236679196357727,27.73409080505371,1.0,0.011970018967986107,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00008950.pt,0d7f7c2e77d4545cea18738cac0f17c99ee46d64d1097cdfe0e389e708daf81d,084628fba3f6f0123ee071a2e2eb86b9864c7f16d0138b70647fce3d0390dbe1,8aa509fa990eb24b136a0312ab6b44979778dcf30ba7d3bf07065921ca702718
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,9000,0.001,41.99278259277344,0.017806515097618103,0.006716536823660135,21.93382453918457,1.0,0.011075064539909363,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00009000.pt,fe461cecdd51449e05aa0bf73d3052e450919598382f9b90ee793f56e088dd62,1e35ded8ce917e3108a6bb8db547c9b9bfe3dbf3070d790d0c45ec0208a9dee2,497e0e06626db194f4e46bbc106ffded871caa5fac25ee56527fc44127720b34
0.1,1276,frozen_10pct_training_prefix,bb86eedc864e26e7cd5efdcd1b0c8f22ff4f46888e91371c4b7647cf43cd6506,stage13-no-generalisation-training-s0-b66b786dacc6,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,9050,0.001,43.3659553527832,0.020791053771972656,0.010967465117573738,19.750473022460938,1.0,0.010739455930888653,checkpoints/stage13-no-generalisation-training-s0-b66b786dacc6/step_00009050.pt,99e3e36912feb8a539f78a702d359e0b3f81e2064c985f2293637d923750d362,e1124b7099795da1813a68b721535e3e41a27bd132004d79ba7dcd0930f135ec,0f97202e590e23dacb91e542dea543f8de4f97989aff47823f1bc748b9574610
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,0,0.001,33.637939453125,,4.726982116699219,4.73443603515625,0.010971786454319954,0.008837677538394928,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000000.pt,dc589f87c767051c13e2879a58b8ea02a9eb1d3c0e159ac4d04c70037862fc95,efddd051b047b037b2cc24e46d67f51606979a0c3a20cbbdf3e0e3e8ead378ad,be4aaa8e6b2252628a20ba7025a5b36dc0d9bbf7d89ebe4ca1f9f375a50a159d
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,50,0.001,37.58496856689453,0.3433990180492401,2.549700975418091,7.57417631149292,0.3291535973548889,0.014990490861237049,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000050.pt,03e9d9082a8356044e4de62bcb70604271de45c9344ad6feee7dd4e9a3138efe,e90a097003d063867bc25bb29cdba97381473d6f79a8dd5b69d278f990d85f38,b8b58aa4bccaefbe695066586ed937e7bde8a5278d41996c6985a41a1cd3dd1f
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,100,0.001,43.68994903564453,0.08074095845222473,0.03413798287510872,27.265607833862305,1.0,0.01443114411085844,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000100.pt,6e1ee97c20918ac5c6fb6318ae55c2f937fa5209f2880d01d75b49581d6627a8,02d5c1ce5431722584029edcf1a0c5b7bd9b724fb170d4065187bf27e6f1cdfb,d94163e40753a5d92f9ed02b31369a3def97f40b9713f9669a84d2f88a0d180b
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,150,0.001,43.67833709716797,0.011848120018839836,0.0070398347452282906,31.21445655822754,1.0,0.01375992875546217,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000150.pt,8594d0084faf6490e564e49ff3e98babd92fdfc2011030e8538046d6a691eeb9,c6e0213aa26cd07f88616959fd1c654cd57d5e7200456404914a1b88aea7cf0d,8eba5541abba04ecce32bf844f7d072881d77e6f2aabb67a74ed055376fbf4b5
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,200,0.001,43.11806106567383,0.00868320558220148,0.0049073961563408375,30.952110290527344,1.0,0.01375992875546217,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000200.pt,58c9ce3fa10aa48f884dbc028c93b0e0f4c850a10246ebc4feb03dfce549f49a,020210b021281f398f9ec01ba182f645d426577ccd44eed45557cd6db76657b5,74157ffdcd3f3bf3bed7a940a142b9d7e2220e23e0209c66e39460a9fb364148
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,250,0.001,42.8719596862793,0.005055323243141174,0.0026316845323890448,31.920358657836914,1.0,0.012641235254704952,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000250.pt,105e053c53413ad5febd9effe8b824fe9bce0a472b1d95d4f635dfc5c298339f,d21b58b1d566b4364d1caafd2e0dbfb98eaf2577448e85fdbfbe7d1d762a5195,7687b10797587040681b4ab39fd7e54c57e59bb03bebf7dab970bd291950cf29
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,300,0.001,42.69655227661133,0.003003857098519802,0.00144444580655545,32.955474853515625,1.0,0.011970018967986107,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000300.pt,af5f51fd38ad16bf8d2c3dc940f15a00ae626b08bda2a874c526ffca61a618bf,61005e0c3617aaa7e7bbb09ffe8690e4a54cfb6270cb9c8a660fd3d2ec99f1ac,b56e4784467b9b38fe880abbf78a7a4491052b6b3e953396eab67d9b706dd456
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,350,0.001,42.5839958190918,0.0017693513073027134,0.0007915368187241256,34.14242172241211,1.0,0.011298802681267262,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000350.pt,d2e56dd7ae1caa5f41e08dc627bc14a4396199ee31fa641277a9d57f3da4fd98,d68ce4eb177932c89d41931014ca9a38a857161c16b1ec1b0c95067a4644cfb9,22ed1c04e59c02306ce2ba65b164966aaec4a64bbb833b138b3c640462724e04
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,400,0.001,42.50463104248047,0.0010498121846467257,0.00043969089165329933,35.441646575927734,1.0,0.010403848253190517,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000400.pt,52f6b4b74f046b21e39abd858ab07a821c5279c86bd48ade8541a2575f443650,1c628cc3f92edb1b9f0bb795d751d638bc3fa58ce21ee114146982fa1969c6fe,37deb3f25a7e9cd221640551fda097ddb5a352972e83999ac986bf182c1d8aaa
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,450,0.001,42.44143295288086,0.0006263792747631669,0.00024623385979793966,36.799339294433594,1.0,0.010180109180510044,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000450.pt,1263385f3255951e72c9f3267e5bab905ca0bebc07add45cef085af95fe1e328,eef22fa85f4f578c51ae9243ae8cbc559a17bff5dd911902ac6978123d392f32,ee422d79f8e07e9912479fb3d3729c9bba1f9e880670598e7bec42aaf378e0a4
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,500,0.001,42.389442443847656,0.00037738753599114716,0.0001401839981554076,38.163516998291016,1.0,0.009844501502811909,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000500.pt,d6cf6f88c7686987d3dc7ad13893b8f2e1a3603ace7156dffa97472a93d37225,728cd802a1b6f90119a2396d595e2b74e12ab0851eb772d5a0ee91a24c173d55,e35a3b14589a2a70761535d7103a602304a71720addd556adbbe9c1cd33fae26
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,550,0.001,42.352149963378906,0.0002272311830893159,8.017313666641712e-05,39.551517486572266,1.0,0.00962076336145401,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000550.pt,dbf4d406135a8083a6654da143e3950845b073869879c1194c040e5d21d4f407,dd9b8ce9fb8bd2e470e4fc94a4994952f84383f1626f40a3ef635803f21ae21a,8e3a4560d603557299ca0bb5aec7138d2f492a2cb5e06295a1b4c4d54aa29292
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,600,0.001,42.31668472290039,0.00013687147293239832,4.577049185172655e-05,41.045806884765625,1.0,0.009397024288773537,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000600.pt,e1ea1d2412fa7d2d895d6736b9234478fa2a664cab275f7005a2abf5aaf806c0,3dbafe76de693a120712eb94bee2fca25452345f01d5862878cc75c75b23a311,ccdde8dc500ee1870fa96811609c93cb855234ae645252d891a9f7ff44e397e7
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,650,0.001,42.27421951293945,8.323934889631346e-05,2.6520114261074923e-05,42.499176025390625,1.0,0.009508893825113773,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000650.pt,56abb19f4d58f9df9c69a4be96ec06d1355fa6e6a72e959f93661102747ca2fb,632c099a864cc8691b76c8b8320a156f70c2343513bcbbf862d7cb17087891da,f3c6a7410bb474b53652a981e1d5fe55216dafb3f4f70e7499879959ef0ba56f
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,700,0.001,42.2193603515625,5.065442746854387e-05,1.5388886822620407e-05,44.042362213134766,1.0,0.009061416611075401,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000700.pt,197f59e897e11aadd938cc24140504830fe2fbae242d1112b81083b489928c17,02d119dd40c60303b0c81a414f848fb1767f98a3aae8c6deaa9a99915e370b85,319467406d82cf9f56bd1133e405eb0cc260685448f1a6a4cfd0042e8c6938b2
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,750,0.001,42.140724182128906,3.100632966379635e-05,9.061353921424598e-06,45.553646087646484,1.0,0.00827833078801632,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000750.pt,5cef543cac0a68a810472bf58d5c43ac2b46801d2c64e80b0aac883c2c17b210,6248b61d1f68ff6b6c027ab039eb53ae3eb51bb6745f02721f55e72847a0d34e,92be7044006a145bdc872b573ffb6f9a31af5ae604256d588cafec00c79e207a
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,800,0.001,42.03233337402344,1.912142033688724e-05,5.384394171414897e-06,46.980506896972656,1.0,0.008166461251676083,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000800.pt,3ab86fb8196732aca279a20618f15124bfb6dfc19ed0284ad02b9f4576f5db91,a758f34bd39d8b94360c8f4db5df95097fcc7da143db5279b22a5f35e72c7984,5d8075d4e0d9cf568f6c4c21345fed9b9e5d378851b7309252248acd1f4a7e5e
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,850,0.001,41.88086700439453,1.1918878044525627e-05,3.254333023505751e-06,48.31773376464844,1.0,0.007718984037637711,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000850.pt,d22f4d30e367813ad2ab43a8f8153ac56399431eeadd0f5f67306a5912d69126,39ec5950b0320e6e95bad38807967f866364d02b8dcd285c9e0bd87e981b33ec,47ed762b5dd5695a294a62c9e6f7c3ff742569a6f5bb4006fb6fffb172fbb2d5
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,900,0.001,41.6688346862793,7.470953278243542e-06,2.010300022448064e-06,49.546051025390625,1.0,0.007830853573977947,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000900.pt,df9cfa0adfd2a6593b896695b838c82e62bb4e2fc484a53c89d43beb3d27600d,267b6066403c5c68e29ff7e0126095df18e0c85939d862728e852c6870c43d71,cbd869140ac40d92a272b3a6895e78b0188291c3cfe277eb204d33738773be76
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,950,0.001,41.38077163696289,4.8553088163316716e-06,1.288879502681084e-06,50.56514358520508,1.0,0.00805459264665842,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00000950.pt,1c0b2cf64ed29813bdada42fbf699c4786823f01bb59f6dde12b5da551e8f042,6ab5ea0dc578d7e6916624db925c8cf1db0852f75c50668e8790cace4b97ba95,8a88941538526b3f4cd51d84b9067c53e5df3a0c44b9d0bb30a7da8ba1f79daa
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,1000,0.001,41.025516510009766,3.166314627378597e-06,8.29793464163231e-07,51.52731704711914,1.0,0.007159637752920389,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00001000.pt,f5f7e7416f1ee908d2c037c285ef42ed9234a3d2abf39a5ab348d900ed2e28f1,15d01d0a446ca8bd838660afff1bf7406a70be9f5a6371e70a14ec76c16dbdda,16d673c952a2db0e5589ba7a59a71debc74235bbc15cf58d4e5b7453d3285d7f
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,1050,0.001,40.583553314208984,2.1587354694929672e-06,5.635347406496294e-07,52.22605514526367,1.0,0.0072715068235993385,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00001050.pt,29e064fd937b914f9df06ae0f0c76cf8bf2b9d34a72c2771ddcfccac3bd67d63,18a6fdd35e58ca65d1cff038f752a8f2c80366b320a8b2e147103614fa971e60,e24cac6044be85d9e1b9a6279a59ea2cf7b1a41940212c2b5257d1502c72c149
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,1100,0.001,40.057456970214844,1.5700185258538113e-06,4.1629823499533813e-07,52.554866790771484,1.0,0.007159637752920389,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00001100.pt,c0c3775d7c88b53f6fa049b97f4cc3f162c80d9a50e921b7c33078d0cc0bf6f8,74bcc5c2d6e3f31fb1096aa65c58cfe3f482e9ed4bb8c7e45610d588bd4638d9,2dcbd98f071fd96c0ebc6da2ce20813908bc93578ecfc0c96f24a4d262fa961b
0.05,638,frozen_05pct_training_prefix,d366b9b203e557d7079f613727198513cef0fb5eff83d344bc947b6196461813,stage13-no-generalisation-training-s0-3901bb3a2d1c,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,1150,0.001,39.4848747253418,1.2124037311878055e-06,2.978363511374482e-07,52.95532989501953,1.0,0.007159637752920389,checkpoints/stage13-no-generalisation-training-s0-3901bb3a2d1c/step_00001150.pt,4b95077069b54d093c9a67540e398d2dfe54dc4e7cf28c9aafbd3d350244ff1a,96ce1f4dff6ab1abdcecf813e15bd648c4069bdef1d12cb6ac21852918e99877,2dc222fc30ed686a93637b14508b5df8ea808bc4513d879b81b1afe7b4c49430
