cell_index,cell_id,requested_member_index,member_label,accepted_circuit,representative_restart_index,primary_fidelity,retained_component_count,retained_component_proportion,maximum_prior_overlap_numerator,maximum_prior_overlap_denominator,maximum_prior_overlap,mean_prior_overlap,cumulative_exact_evaluations,member_exact_evaluations,member_ranking_passes,restart_count,status,failure_reason,family_right_censored,search_execution_mode,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
555,s4-step7450-f39of40-d3of4,2,C2,True,0,0.975252564805388,83,0.16085271317829458,16,143,0.11188811188811189,0.11188811188811189,14127,7011,434,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,555
555,s4-step7450-f39of40-d3of4,3,C3,True,0,0.9754091941420628,68,0.13178294573643412,11,61,0.18032786885245902,0.1494231936854888,21363,7236,449,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,555
555,s4-step7450-f39of40-d3of4,4,C4,True,0,0.9750176208003759,76,0.14728682170542637,13,63,0.20634920634920634,0.16693047189052707,28495,7132,441,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,555
555,s4-step7450-f39of40-d3of4,5,C5,True,0,0.9754091941420628,75,0.14534883720930233,28,123,0.22764227642276422,0.17434910502355166,35626,7131,442,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,555
555,s4-step7450-f39of40-d3of4,6,C6,True,0,0.9755658234787375,83,0.16085271317829458,41,118,0.3474576271186441,0.20706567007220442,42637,7011,434,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,555
555,s4-step7450-f39of40-d3of4,7,C7,True,0,0.9754875088104001,81,0.1569767441860465,33,124,0.2661290322580645,0.21051066913177788,49694,7057,436,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,555
555,s4-step7450-f39of40-d3of4,8,C8,False,0,1.0,497,,4,25,0.16,,50000,306,20,1,budget_exhaustion,requested_member_8_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,555
556,s4-step7450-f99of100-d1of4,1,C1,True,0,0.9904456104628397,89,0.17248062015503876,0,1,0.0,,6921,6921,428,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,556
556,s4-step7450-f99of100-d1of4,2,C2,True,0,0.9906805544678519,88,0.17054263565891473,13,164,0.07926829268292683,0.07926829268292683,13921,7000,429,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,556
556,s4-step7450-f99of100-d1of4,3,C3,True,0,0.9902106664578275,90,0.1744186046511628,21,158,0.13291139240506328,0.0993898279390586,20875,6954,427,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,556
556,s4-step7450-f99of100-d1of4,4,C4,True,0,0.9906805544678519,86,0.16666666666666666,31,144,0.2152777777777778,0.15333820662768033,27841,6966,431,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,556
556,s4-step7450-f99of100-d1of4,5,C5,False,1,1.0,326,,13,70,0.18571428571428572,,37841,10000,620,2,budget_exhaustion,requested_member_5_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,556
557,s4-step7450-f99of100-d1of2,1,C1,True,0,0.9904456104628397,89,0.17248062015503876,0,1,0.0,,6921,6921,428,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,557
557,s4-step7450-f99of100-d1of2,2,C2,True,0,0.9906805544678519,88,0.17054263565891473,13,164,0.07926829268292683,0.07926829268292683,13921,7000,429,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,557
557,s4-step7450-f99of100-d1of2,3,C3,True,0,0.9902106664578275,90,0.1744186046511628,21,158,0.13291139240506328,0.0993898279390586,20875,6954,427,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,557
557,s4-step7450-f99of100-d1of2,4,C4,True,0,0.9906805544678519,86,0.16666666666666666,31,144,0.2152777777777778,0.15333820662768033,27841,6966,431,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,557
557,s4-step7450-f99of100-d1of2,5,C5,True,0,0.9903672957945023,88,0.17054263565891473,44,133,0.3308270676691729,0.18288304896857527,34793,6952,429,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,557
557,s4-step7450-f99of100-d1of2,6,C6,True,0,0.9903672957945023,88,0.17054263565891473,40,137,0.291970802919708,0.18785082938690392,41729,6936,429,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,557
557,s4-step7450-f99of100-d1of2,7,C7,True,0,0.990523925131177,82,0.15891472868217055,11,46,0.2391304347826087,0.175939602228092,48771,7042,435,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,557
557,s4-step7450-f99of100-d1of2,8,C8,False,0,1.0,440,,77,452,0.17035398230088494,,50000,1229,77,1,budget_exhaustion,requested_member_8_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,557
558,s4-step7450-f99of100-d3of4,1,C1,True,0,0.9904456104628397,89,0.17248062015503876,0,1,0.0,,6921,6921,428,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,558
558,s4-step7450-f99of100-d3of4,2,C2,True,0,0.9906805544678519,88,0.17054263565891473,13,164,0.07926829268292683,0.07926829268292683,13921,7000,429,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,558
558,s4-step7450-f99of100-d3of4,3,C3,True,0,0.9902106664578275,90,0.1744186046511628,21,158,0.13291139240506328,0.0993898279390586,20875,6954,427,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,558
558,s4-step7450-f99of100-d3of4,4,C4,True,0,0.9906805544678519,86,0.16666666666666666,31,144,0.2152777777777778,0.15333820662768033,27841,6966,431,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,558
558,s4-step7450-f99of100-d3of4,5,C5,True,0,0.9903672957945023,88,0.17054263565891473,44,133,0.3308270676691729,0.18288304896857527,34793,6952,429,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,558
558,s4-step7450-f99of100-d3of4,6,C6,True,0,0.9903672957945023,88,0.17054263565891473,40,137,0.291970802919708,0.18785082938690392,41729,6936,429,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,558
558,s4-step7450-f99of100-d3of4,7,C7,True,0,0.990523925131177,82,0.15891472868217055,11,46,0.2391304347826087,0.175939602228092,48771,7042,435,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,558
558,s4-step7450-f99of100-d3of4,8,C8,False,0,1.0,440,,77,452,0.17035398230088494,,50000,1229,77,1,budget_exhaustion,requested_member_8_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,3,7450,558
559,s4-step8150-f4of5-d1of4,1,C1,True,0,0.8240269402459081,47,0.09108527131782945,0,1,0.0,,7551,7551,470,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,559
559,s4-step8150-f4of5-d1of4,2,C2,True,0,0.805857937191636,49,0.09496124031007752,1,7,0.14285714285714285,0.14285714285714285,15072,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,559
559,s4-step8150-f4of5-d1of4,3,C3,True,0,0.8067193985433472,49,0.09496124031007752,13,83,0.1566265060240964,0.1480806948725133,22593,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,559
559,s4-step8150-f4of5-d1of4,4,C4,True,0,0.8136894040253739,48,0.09302325581395349,17,78,0.21794871794871795,0.1715101311626949,30129,7536,469,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,559
559,s4-step8150-f4of5-d1of4,5,C5,False,1,1.0,362,,43,366,0.11748633879781421,,40129,10000,623,2,budget_exhaustion,requested_member_5_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,559
560,s4-step8150-f4of5-d1of2,1,C1,True,0,0.8240269402459081,47,0.09108527131782945,0,1,0.0,,7551,7551,470,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,560
560,s4-step8150-f4of5-d1of2,2,C2,True,0,0.805857937191636,49,0.09496124031007752,1,7,0.14285714285714285,0.14285714285714285,15072,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,560
560,s4-step8150-f4of5-d1of2,3,C3,True,0,0.8067193985433472,49,0.09496124031007752,13,83,0.1566265060240964,0.1480806948725133,22593,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,560
560,s4-step8150-f4of5-d1of2,4,C4,True,0,0.8136894040253739,48,0.09302325581395349,17,78,0.21794871794871795,0.1715101311626949,30129,7536,469,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,560
560,s4-step8150-f4of5-d1of2,5,C5,True,0,0.8028036651264782,49,0.09496124031007752,25,71,0.352112676056338,0.22914666274424708,37650,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,560
560,s4-step8150-f4of5-d1of2,6,C6,True,0,0.8060145665283107,48,0.09302325581395349,5,14,0.35714285714285715,0.22768426695255964,45186,7536,469,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,560
560,s4-step8150-f4of5-d1of2,7,C7,False,0,1.0,216,,34,231,0.1471861471861472,,50000,4814,301,1,budget_exhaustion,requested_member_7_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,560
561,s4-step8150-f4of5-d3of4,1,C1,True,0,0.8240269402459081,47,0.09108527131782945,0,1,0.0,,7551,7551,470,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,561
561,s4-step8150-f4of5-d3of4,2,C2,True,0,0.805857937191636,49,0.09496124031007752,1,7,0.14285714285714285,0.14285714285714285,15072,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,561
561,s4-step8150-f4of5-d3of4,3,C3,True,0,0.8067193985433472,49,0.09496124031007752,13,83,0.1566265060240964,0.1480806948725133,22593,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,561
561,s4-step8150-f4of5-d3of4,4,C4,True,0,0.8136894040253739,48,0.09302325581395349,17,78,0.21794871794871795,0.1715101311626949,30129,7536,469,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,561
561,s4-step8150-f4of5-d3of4,5,C5,True,0,0.8028036651264782,49,0.09496124031007752,25,71,0.352112676056338,0.22914666274424708,37650,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,561
561,s4-step8150-f4of5-d3of4,6,C6,True,0,0.8060145665283107,48,0.09302325581395349,5,14,0.35714285714285715,0.22768426695255964,45186,7536,469,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,561
561,s4-step8150-f4of5-d3of4,7,C7,False,0,1.0,216,,34,231,0.1471861471861472,,50000,4814,301,1,budget_exhaustion,requested_member_7_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,561
562,s4-step8150-f17of20-d1of4,1,C1,True,0,0.8620095543895372,49,0.09496124031007752,0,1,0.0,,7521,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,562
562,s4-step8150-f17of20-d1of4,2,C2,True,0,0.8645939384446707,51,0.09883720930232558,3,22,0.13636363636363635,0.13636363636363635,15012,7491,466,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,562
562,s4-step8150-f17of20-d1of4,3,C3,True,0,0.8588769676560419,50,0.09689922480620156,16,83,0.1927710843373494,0.16380127250575335,22518,7506,467,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,562
562,s4-step8150-f17of20-d1of4,4,C4,False,1,1.0,360,,45,364,0.12362637362637363,,32518,10000,623,2,budget_exhaustion,requested_member_4_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,562
563,s4-step8150-f17of20-d1of2,1,C1,True,0,0.8620095543895372,49,0.09496124031007752,0,1,0.0,,7521,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,563
563,s4-step8150-f17of20-d1of2,2,C2,True,0,0.8645939384446707,51,0.09883720930232558,3,22,0.13636363636363635,0.13636363636363635,15012,7491,466,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,563
563,s4-step8150-f17of20-d1of2,3,C3,True,0,0.8588769676560419,50,0.09689922480620156,16,83,0.1927710843373494,0.16380127250575335,22518,7506,467,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,563
563,s4-step8150-f17of20-d1of2,4,C4,True,0,0.8596601143394158,51,0.09883720930232558,11,39,0.28205128205128205,0.21882329556748162,30009,7491,466,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,563
563,s4-step8150-f17of20-d1of2,5,C5,True,0,0.8558226955908842,49,0.09496124031007752,11,38,0.2894736842105263,0.24144400069731692,37530,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,563
563,s4-step8150-f17of20-d1of2,6,C6,True,0,0.8596601143394158,51,0.09883720930232558,1,3,0.3333333333333333,0.23149747754398917,45021,7491,466,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,563
563,s4-step8150-f17of20-d1of2,7,C7,False,0,1.0,205,,37,219,0.1689497716894977,,50000,4979,312,1,budget_exhaustion,requested_member_7_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,563
564,s4-step8150-f17of20-d3of4,1,C1,True,0,0.8620095543895372,49,0.09496124031007752,0,1,0.0,,7521,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,564
564,s4-step8150-f17of20-d3of4,2,C2,True,0,0.8645939384446707,51,0.09883720930232558,3,22,0.13636363636363635,0.13636363636363635,15012,7491,466,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,564
564,s4-step8150-f17of20-d3of4,3,C3,True,0,0.8588769676560419,50,0.09689922480620156,16,83,0.1927710843373494,0.16380127250575335,22518,7506,467,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,564
564,s4-step8150-f17of20-d3of4,4,C4,True,0,0.8596601143394158,51,0.09883720930232558,11,39,0.28205128205128205,0.21882329556748162,30009,7491,466,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,564
564,s4-step8150-f17of20-d3of4,5,C5,True,0,0.8558226955908842,49,0.09496124031007752,11,38,0.2894736842105263,0.24144400069731692,37530,7521,468,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,564
564,s4-step8150-f17of20-d3of4,6,C6,True,0,0.8596601143394158,51,0.09883720930232558,1,3,0.3333333333333333,0.23149747754398917,45021,7491,466,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,564
564,s4-step8150-f17of20-d3of4,7,C7,False,0,1.0,205,,37,219,0.1689497716894977,,50000,4979,312,1,budget_exhaustion,requested_member_7_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,564
565,s4-step8150-f9of10-d1of4,1,C1,True,0,0.903438013940011,52,0.10077519379844961,0,1,0.0,,7476,7476,465,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,565
565,s4-step8150-f9of10-d1of4,2,C2,True,0,0.9127574594721591,55,0.1065891472868217,11,96,0.11458333333333333,0.11458333333333333,14907,7431,462,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,565
565,s4-step8150-f9of10-d1of4,3,C3,True,0,0.900148797869841,54,0.10465116279069768,19,87,0.21839080459770116,0.18287961282516635,22353,7446,463,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,565
565,s4-step8150-f9of10-d1of4,4,C4,False,1,1.0,356,,49,359,0.13649025069637882,,32353,10000,623,2,budget_exhaustion,requested_member_4_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,565
566,s4-step8150-f9of10-d1of2,1,C1,True,0,0.903438013940011,52,0.10077519379844961,0,1,0.0,,7476,7476,465,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,566
566,s4-step8150-f9of10-d1of2,2,C2,True,0,0.9127574594721591,55,0.1065891472868217,11,96,0.11458333333333333,0.11458333333333333,14907,7431,462,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,566
566,s4-step8150-f9of10-d1of2,3,C3,True,0,0.900148797869841,54,0.10465116279069768,19,87,0.21839080459770116,0.18287961282516635,22353,7446,463,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,566
566,s4-step8150-f9of10-d1of2,4,C4,True,0,0.9121309421254601,55,0.1065891472868217,22,85,0.25882352941176473,0.1974612067049042,29784,7431,462,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,566
566,s4-step8150-f9of10-d1of2,5,C5,True,0,0.9106429634270499,54,0.10465116279069768,27,79,0.34177215189873417,0.23933377726412974,37230,7446,463,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,566
566,s4-step8150-f9of10-d1of2,6,C6,True,0,0.9071971180202052,55,0.1065891472868217,26,81,0.32098765432098764,0.21155594385628304,44661,7431,462,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,566
566,s4-step8150-f9of10-d1of2,7,C7,False,0,1.0,183,,8,39,0.20512820512820512,,50000,5339,334,1,budget_exhaustion,requested_member_7_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,566
567,s4-step8150-f9of10-d3of4,1,C1,True,0,0.903438013940011,52,0.10077519379844961,0,1,0.0,,7476,7476,465,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,567
567,s4-step8150-f9of10-d3of4,2,C2,True,0,0.9127574594721591,55,0.1065891472868217,11,96,0.11458333333333333,0.11458333333333333,14907,7431,462,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,567
567,s4-step8150-f9of10-d3of4,3,C3,True,0,0.900148797869841,54,0.10465116279069768,19,87,0.21839080459770116,0.18287961282516635,22353,7446,463,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,567
567,s4-step8150-f9of10-d3of4,4,C4,True,0,0.9121309421254601,55,0.1065891472868217,22,85,0.25882352941176473,0.1974612067049042,29784,7431,462,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,567
567,s4-step8150-f9of10-d3of4,5,C5,True,0,0.9106429634270499,54,0.10465116279069768,27,79,0.34177215189873417,0.23933377726412974,37230,7446,463,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,567
567,s4-step8150-f9of10-d3of4,6,C6,True,0,0.9071971180202052,55,0.1065891472868217,26,81,0.32098765432098764,0.21155594385628304,44661,7431,462,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,567
567,s4-step8150-f9of10-d3of4,7,C7,False,0,1.0,183,,8,39,0.20512820512820512,,50000,5339,334,1,budget_exhaustion,requested_member_7_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,567
568,s4-step8150-f19of20-d1of4,1,C1,True,0,0.9526196256558853,58,0.1124031007751938,0,1,0.0,,7386,7386,459,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,568
568,s4-step8150-f19of20-d1of4,2,C2,True,0,0.9542642336909704,60,0.11627906976744186,11,107,0.102803738317757,0.102803738317757,14742,7356,457,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,568
568,s4-step8150-f19of20-d1of4,3,C3,True,0,0.9502701856057639,60,0.11627906976744186,7,52,0.1346153846153846,0.10784823284823285,22098,7356,457,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,568
568,s4-step8150-f19of20-d1of4,4,C4,True,0,0.9530111989975723,59,0.11434108527131782,22,95,0.23157894736842105,0.1733468286099865,29469,7371,458,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,568
568,s4-step8150-f19of20-d1of4,5,C5,False,1,1.0,352,,11,71,0.15492957746478872,,39469,10000,623,2,budget_exhaustion,requested_member_5_budget_exhaustion,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,568
569,s4-step8150-f19of20-d1of2,1,C1,True,0,0.9526196256558853,58,0.1124031007751938,0,1,0.0,,7386,7386,459,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,569
569,s4-step8150-f19of20-d1of2,2,C2,True,0,0.9542642336909704,60,0.11627906976744186,11,107,0.102803738317757,0.102803738317757,14742,7356,457,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,569
569,s4-step8150-f19of20-d1of2,3,C3,True,0,0.9502701856057639,60,0.11627906976744186,7,52,0.1346153846153846,0.10784823284823285,22098,7356,457,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,569
569,s4-step8150-f19of20-d1of2,4,C4,True,0,0.9530111989975723,59,0.11434108527131782,22,95,0.23157894736842105,0.1733468286099865,29469,7371,458,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,569
569,s4-step8150-f19of20-d1of2,5,C5,True,0,0.953167828334247,59,0.11434108527131782,31,86,0.36046511627906974,0.22948344948138008,36840,7371,458,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,569
569,s4-step8150-f19of20-d1of2,6,C6,True,0,0.9507400736157883,60,0.11627906976744186,14,45,0.3111111111111111,0.20208721693677956,44212,7372,457,1,accepted,,False,fresh_execution,stage18-scaling-24a9adb84176,4,4,8150,569
