cell_index,cell_id,fidelity_numerator,fidelity_denominator,displayed_fidelity,distinctness_numerator,distinctness_denominator,displayed_jaccard_cutoff,search_execution_mode,source_stage,source_run_id,circuit_i,circuit_j,member_i,member_j,intersection_count,union_count,jaccard_numerator,jaccard_denominator,jaccard_overlap,structural_distance,passes_active_cutoff,stage18_run_id,model_seed,checkpoint_index,checkpoint_step,global_cell_index
577,s4-step8500-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C1,C2,1,2,8,71,8,71,0.11267605633802817,0.8873239436619719,True,stage18-scaling-24a9adb84176,4,5,8500,577
577,s4-step8500-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C1,C3,1,3,13,65,1,5,0.2,0.8,True,stage18-scaling-24a9adb84176,4,5,8500,577
577,s4-step8500-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C1,C4,1,4,14,66,7,33,0.21212121212121213,0.7878787878787878,True,stage18-scaling-24a9adb84176,4,5,8500,577
577,s4-step8500-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C2,C3,2,3,9,70,9,70,0.12857142857142856,0.8714285714285714,True,stage18-scaling-24a9adb84176,4,5,8500,577
577,s4-step8500-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C2,C4,2,4,11,70,11,70,0.15714285714285714,0.8428571428571429,True,stage18-scaling-24a9adb84176,4,5,8500,577
577,s4-step8500-f4of5-d1of4,4,5,0.800,1,4,0.25,fresh_execution,,,C3,C4,3,4,14,66,7,33,0.21212121212121213,0.7878787878787878,True,stage18-scaling-24a9adb84176,4,5,8500,577
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C2,1,2,8,71,8,71,0.11267605633802817,0.8873239436619719,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C3,1,3,13,65,1,5,0.2,0.8,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C4,1,4,14,66,7,33,0.21212121212121213,0.7878787878787878,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C5,1,5,19,60,19,60,0.31666666666666665,0.6833333333333333,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C1,C6,1,6,17,60,17,60,0.2833333333333333,0.7166666666666667,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C3,2,3,9,70,9,70,0.12857142857142856,0.8714285714285714,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C4,2,4,11,70,11,70,0.15714285714285714,0.8428571428571429,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C5,2,5,9,71,9,71,0.1267605633802817,0.8732394366197183,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C2,C6,2,6,7,71,7,71,0.09859154929577464,0.9014084507042254,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,C4,3,4,14,66,7,33,0.21212121212121213,0.7878787878787878,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,C5,3,5,13,66,13,66,0.19696969696969696,0.803030303030303,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C3,C6,3,6,14,63,2,9,0.2222222222222222,0.7777777777777778,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C4,C5,4,5,12,69,4,23,0.17391304347826086,0.8260869565217391,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C4,C6,4,6,14,65,14,65,0.2153846153846154,0.7846153846153846,True,stage18-scaling-24a9adb84176,4,5,8500,578
578,s4-step8500-f4of5-d1of2,4,5,0.800,1,2,0.50,fresh_execution,,,C5,C6,5,6,16,62,8,31,0.25806451612903225,0.7419354838709677,True,stage18-scaling-24a9adb84176,4,5,8500,578
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C2,1,2,8,71,8,71,0.11267605633802817,0.8873239436619719,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C3,1,3,13,65,1,5,0.2,0.8,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C4,1,4,14,66,7,33,0.21212121212121213,0.7878787878787878,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C5,1,5,19,60,19,60,0.31666666666666665,0.6833333333333333,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C1,C6,1,6,17,60,17,60,0.2833333333333333,0.7166666666666667,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C3,2,3,9,70,9,70,0.12857142857142856,0.8714285714285714,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C4,2,4,11,70,11,70,0.15714285714285714,0.8428571428571429,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C5,2,5,9,71,9,71,0.1267605633802817,0.8732394366197183,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C2,C6,2,6,7,71,7,71,0.09859154929577464,0.9014084507042254,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C3,C4,3,4,14,66,7,33,0.21212121212121213,0.7878787878787878,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C3,C5,3,5,13,66,13,66,0.19696969696969696,0.803030303030303,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C3,C6,3,6,14,63,2,9,0.2222222222222222,0.7777777777777778,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C4,C5,4,5,12,69,4,23,0.17391304347826086,0.8260869565217391,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C4,C6,4,6,14,65,14,65,0.2153846153846154,0.7846153846153846,True,stage18-scaling-24a9adb84176,4,5,8500,579
579,s4-step8500-f4of5-d3of4,4,5,0.800,3,4,0.75,fresh_execution,,,C5,C6,5,6,16,62,8,31,0.25806451612903225,0.7419354838709677,True,stage18-scaling-24a9adb84176,4,5,8500,579
580,s4-step8500-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C1,C2,1,2,10,75,2,15,0.13333333333333333,0.8666666666666667,True,stage18-scaling-24a9adb84176,4,5,8500,580
580,s4-step8500-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C1,C3,1,3,14,74,7,37,0.1891891891891892,0.8108108108108107,True,stage18-scaling-24a9adb84176,4,5,8500,580
580,s4-step8500-f17of20-d1of4,17,20,0.850,1,4,0.25,fresh_execution,,,C2,C3,2,3,11,78,11,78,0.14102564102564102,0.858974358974359,True,stage18-scaling-24a9adb84176,4,5,8500,580
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C2,1,2,10,75,2,15,0.13333333333333333,0.8666666666666667,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C3,1,3,14,74,7,37,0.1891891891891892,0.8108108108108107,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C4,1,4,18,67,18,67,0.26865671641791045,0.7313432835820896,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C5,1,5,15,70,3,14,0.21428571428571427,0.7857142857142857,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C1,C6,1,6,24,60,2,5,0.4,0.6,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C2,C3,2,3,11,78,11,78,0.14102564102564102,0.858974358974359,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C2,C4,2,4,12,74,6,37,0.16216216216216217,0.8378378378378378,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C2,C5,2,5,12,74,6,37,0.16216216216216217,0.8378378378378378,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C2,C6,2,6,14,71,14,71,0.19718309859154928,0.8028169014084507,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C3,C4,3,4,11,78,11,78,0.14102564102564102,0.858974358974359,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C3,C5,3,5,13,76,13,76,0.17105263157894737,0.8289473684210527,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C3,C6,3,6,11,77,1,7,0.14285714285714285,0.8571428571428572,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C4,C5,4,5,12,74,6,37,0.16216216216216217,0.8378378378378378,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C4,C6,4,6,19,66,19,66,0.2878787878787879,0.7121212121212122,True,stage18-scaling-24a9adb84176,4,5,8500,581
581,s4-step8500-f17of20-d1of2,17,20,0.850,1,2,0.50,fresh_execution,,,C5,C6,5,6,13,72,13,72,0.18055555555555555,0.8194444444444444,True,stage18-scaling-24a9adb84176,4,5,8500,581
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C2,1,2,10,75,2,15,0.13333333333333333,0.8666666666666667,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C3,1,3,14,74,7,37,0.1891891891891892,0.8108108108108107,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C4,1,4,18,67,18,67,0.26865671641791045,0.7313432835820896,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C5,1,5,15,70,3,14,0.21428571428571427,0.7857142857142857,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C1,C6,1,6,24,60,2,5,0.4,0.6,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C2,C3,2,3,11,78,11,78,0.14102564102564102,0.858974358974359,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C2,C4,2,4,12,74,6,37,0.16216216216216217,0.8378378378378378,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C2,C5,2,5,12,74,6,37,0.16216216216216217,0.8378378378378378,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C2,C6,2,6,14,71,14,71,0.19718309859154928,0.8028169014084507,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C3,C4,3,4,11,78,11,78,0.14102564102564102,0.858974358974359,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C3,C5,3,5,13,76,13,76,0.17105263157894737,0.8289473684210527,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C3,C6,3,6,11,77,1,7,0.14285714285714285,0.8571428571428572,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C4,C5,4,5,12,74,6,37,0.16216216216216217,0.8378378378378378,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C4,C6,4,6,19,66,19,66,0.2878787878787879,0.7121212121212122,True,stage18-scaling-24a9adb84176,4,5,8500,582
582,s4-step8500-f17of20-d3of4,17,20,0.850,3,4,0.75,fresh_execution,,,C5,C6,5,6,13,72,13,72,0.18055555555555555,0.8194444444444444,True,stage18-scaling-24a9adb84176,4,5,8500,582
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C1,C2,1,2,14,79,14,79,0.17721518987341772,0.8227848101265822,True,stage18-scaling-24a9adb84176,4,5,8500,583
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C1,C3,1,3,14,78,7,39,0.1794871794871795,0.8205128205128205,True,stage18-scaling-24a9adb84176,4,5,8500,583
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C1,C4,1,4,18,74,9,37,0.24324324324324326,0.7567567567567568,True,stage18-scaling-24a9adb84176,4,5,8500,583
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C1,C5,1,5,19,76,1,4,0.25,0.75,True,stage18-scaling-24a9adb84176,4,5,8500,583
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C2,C3,2,3,8,87,8,87,0.09195402298850575,0.9080459770114943,True,stage18-scaling-24a9adb84176,4,5,8500,583
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C2,C4,2,4,18,77,18,77,0.23376623376623376,0.7662337662337663,True,stage18-scaling-24a9adb84176,4,5,8500,583
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C2,C5,2,5,15,83,15,83,0.18072289156626506,0.8192771084337349,True,stage18-scaling-24a9adb84176,4,5,8500,583
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C3,C4,3,4,13,81,13,81,0.16049382716049382,0.8395061728395061,True,stage18-scaling-24a9adb84176,4,5,8500,583
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C3,C5,3,5,10,87,10,87,0.11494252873563218,0.8850574712643678,True,stage18-scaling-24a9adb84176,4,5,8500,583
583,s4-step8500-f9of10-d1of4,9,10,0.900,1,4,0.25,fresh_execution,,,C4,C5,4,5,16,81,16,81,0.19753086419753085,0.8024691358024691,True,stage18-scaling-24a9adb84176,4,5,8500,583
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C2,1,2,14,79,14,79,0.17721518987341772,0.8227848101265822,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C3,1,3,14,78,7,39,0.1794871794871795,0.8205128205128205,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C4,1,4,18,74,9,37,0.24324324324324326,0.7567567567567568,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C5,1,5,19,76,1,4,0.25,0.75,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C1,C6,1,6,22,69,22,69,0.3188405797101449,0.6811594202898551,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C3,2,3,8,87,8,87,0.09195402298850575,0.9080459770114943,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C4,2,4,18,77,18,77,0.23376623376623376,0.7662337662337663,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C5,2,5,15,83,15,83,0.18072289156626506,0.8192771084337349,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C2,C6,2,6,18,76,9,38,0.23684210526315788,0.7631578947368421,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C3,C4,3,4,13,81,13,81,0.16049382716049382,0.8395061728395061,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C3,C5,3,5,10,87,10,87,0.11494252873563218,0.8850574712643678,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C3,C6,3,6,12,81,4,27,0.14814814814814814,0.8518518518518519,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C4,C5,4,5,16,81,16,81,0.19753086419753085,0.8024691358024691,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C4,C6,4,6,17,76,17,76,0.2236842105263158,0.7763157894736842,True,stage18-scaling-24a9adb84176,4,5,8500,584
584,s4-step8500-f9of10-d1of2,9,10,0.900,1,2,0.50,fresh_execution,,,C5,C6,5,6,13,83,13,83,0.1566265060240964,0.8433734939759037,True,stage18-scaling-24a9adb84176,4,5,8500,584
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C2,1,2,14,79,14,79,0.17721518987341772,0.8227848101265822,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C3,1,3,14,78,7,39,0.1794871794871795,0.8205128205128205,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C4,1,4,18,74,9,37,0.24324324324324326,0.7567567567567568,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C5,1,5,19,76,1,4,0.25,0.75,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C1,C6,1,6,22,69,22,69,0.3188405797101449,0.6811594202898551,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C3,2,3,8,87,8,87,0.09195402298850575,0.9080459770114943,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C4,2,4,18,77,18,77,0.23376623376623376,0.7662337662337663,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C5,2,5,15,83,15,83,0.18072289156626506,0.8192771084337349,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C2,C6,2,6,18,76,9,38,0.23684210526315788,0.7631578947368421,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C3,C4,3,4,13,81,13,81,0.16049382716049382,0.8395061728395061,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C3,C5,3,5,10,87,10,87,0.11494252873563218,0.8850574712643678,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C3,C6,3,6,12,81,4,27,0.14814814814814814,0.8518518518518519,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C4,C5,4,5,16,81,16,81,0.19753086419753085,0.8024691358024691,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C4,C6,4,6,17,76,17,76,0.2236842105263158,0.7763157894736842,True,stage18-scaling-24a9adb84176,4,5,8500,585
585,s4-step8500-f9of10-d3of4,9,10,0.900,3,4,0.75,fresh_execution,,,C5,C6,5,6,13,83,13,83,0.1566265060240964,0.8433734939759037,True,stage18-scaling-24a9adb84176,4,5,8500,585
586,s4-step8500-f19of20-d1of4,19,20,0.950,1,4,0.25,fresh_execution,,,C1,C2,1,2,8,94,4,47,0.0851063829787234,0.9148936170212766,True,stage18-scaling-24a9adb84176,4,5,8500,586
586,s4-step8500-f19of20-d1of4,19,20,0.950,1,4,0.25,fresh_execution,,,C1,C3,1,3,17,85,1,5,0.2,0.8,True,stage18-scaling-24a9adb84176,4,5,8500,586
586,s4-step8500-f19of20-d1of4,19,20,0.950,1,4,0.25,fresh_execution,,,C2,C3,2,3,8,98,4,49,0.08163265306122448,0.9183673469387755,True,stage18-scaling-24a9adb84176,4,5,8500,586
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C1,C2,1,2,8,94,4,47,0.0851063829787234,0.9148936170212766,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C1,C3,1,3,17,85,1,5,0.2,0.8,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C1,C4,1,4,22,81,22,81,0.2716049382716049,0.7283950617283951,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C1,C5,1,5,19,81,19,81,0.2345679012345679,0.7654320987654322,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C1,C6,1,6,18,84,3,14,0.21428571428571427,0.7857142857142857,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C2,C3,2,3,8,98,4,49,0.08163265306122448,0.9183673469387755,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C2,C4,2,4,12,95,12,95,0.12631578947368421,0.8736842105263158,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C2,C5,2,5,14,90,7,45,0.15555555555555556,0.8444444444444444,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C2,C6,2,6,14,92,7,46,0.15217391304347827,0.8478260869565217,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C3,C4,3,4,14,93,14,93,0.15053763440860216,0.8494623655913979,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C3,C5,3,5,20,84,5,21,0.23809523809523808,0.7619047619047619,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C3,C6,3,6,15,91,15,91,0.16483516483516483,0.8351648351648352,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C4,C5,4,5,16,89,16,89,0.1797752808988764,0.8202247191011236,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C4,C6,4,6,14,93,14,93,0.15053763440860216,0.8494623655913979,True,stage18-scaling-24a9adb84176,4,5,8500,587
587,s4-step8500-f19of20-d1of2,19,20,0.950,1,2,0.50,fresh_execution,,,C5,C6,5,6,15,89,15,89,0.16853932584269662,0.8314606741573034,True,stage18-scaling-24a9adb84176,4,5,8500,587
588,s4-step8500-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C1,C2,1,2,8,94,4,47,0.0851063829787234,0.9148936170212766,True,stage18-scaling-24a9adb84176,4,5,8500,588
588,s4-step8500-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C1,C3,1,3,17,85,1,5,0.2,0.8,True,stage18-scaling-24a9adb84176,4,5,8500,588
588,s4-step8500-f19of20-d3of4,19,20,0.950,3,4,0.75,fresh_execution,,,C1,C4,1,4,22,81,22,81,0.2716049382716049,0.7283950617283951,True,stage18-scaling-24a9adb84176,4,5,8500,588
